id,cluster
4vk4WOyNox2MUod49fylnM ,33
3bMnrKRDATrfXdSQvrianc ,22
7B1Dl3tXqySkB8OPEwVvSu ,31
72ys4n6BKV83iWdPa51Dk2 ,17
6kMGmlmwNLRmh4If8xcFka ,6
1BtoCt20dXxrXDw7xSWPpU ,6
2dpEcdhoK97hx5QJdbwHWW ,29
7hXqAfbPAAX9o2HIppKQHa ,6
087zhxfoAGzPjlaGJz2CuR ,25
45JOg5Wk9Wsr75aAoPy4zG ,25
2qq7sHFIexFKEvlNghevsj ,25
4GqvWKAq6uKAcivJGnNAhR ,6
7F3XiVyHhM6xKiKjHDnBN8 ,31
4qPnE8jBZN3wmgGxspsOcP ,6
2yv5k06pZ39cWs6IEL3pHa ,19
2sft9NbDLTl0Y1KpXVBfV5 ,17
19RevBdb9MKUaBIvxSbGd4 ,6
1shDLpsNopiFi72lzxr7mI ,34
2c8RzaJ9VOLQfIzAT0JDVj ,34
7FJP35tUJ2121EJsFpU1Gh ,6
76Csg9kMXlVY4mjKtohf3e ,17
2TcZ05FR0xQWZOaFWyRWUt ,34
4vB3s2bUNReIrFFWVT4aN2 ,6
5nrvC5Ly6IQPKTHd1OOjS5 ,6
2UOeRG6mTa06loIxiOin4S ,4
09ISWsm3TmZiDKeJgVPXjY ,19
20hsdn8oITBsuWNLhzr5eh ,3
3HBv75Jf8XI0rOeEvPpEc6 ,20
4m4Sea5FbqShgrlrpj0emL ,1
64fW8f31ujEFIs6MoTMcHQ ,25
1e64FgGi3ADV9YHlPpYhUY ,20
37e1l7liDUzE9j0OPKP5Ea ,38
7pMt4h16E2jyQ5ZMyry41C ,1
20Q0qLW27rm9Pq2pO1bwzK ,6
4O2gRMLAIQYHXe25wjeTFj ,6
0WSjVLITbxV6kVXndziQDm ,13
1V0Zy7533bjXFSVtn3crzY ,22
6WkJ2OK163XXS2oARUC9JM ,6
5HJqLDDjgdhON8LL9U3Oa3 ,6
2BXxgxW9U3qdt81ackRLcJ ,19
6SKkN6yuQFnzMEHMQR3sWw ,6
0OiB8C5GNSBuyyZPsEsmhs ,7
3yHha6Dok8ZGnZHLKqDJUe ,6
1qezKaqjfzFbKbvKQDcJGL ,17
7FFNrnCsYaE0xpITg7sTSc ,20
7LzahanKFAWdfrqKEjiUli ,4
25YKeGFqk2tqwE105MBQxx ,25
52zeJeJrFqKmJBc4FK6767 ,22
44Pv0rinObvVa4nQ4TXLga ,34
6ThRa5TNbu5qzHsRV2dH0A ,34
49ErwcBYfYRPNBdRuPvpYA ,6
4Ov4rAjFdmJtDtsuKxo5fS ,22
6eIacmhkE82vZlMDnGS7aP ,17
3uXzBSx2eMKRTEP46SZ2fC ,36
0VffaI2jwQknRrxpECYHsF ,34
49QZutJ2Cc6wcjm6elYZYd ,36
6ho0GyrWZN3mhi9zVRW7xi ,20
1I8tHoNBFTuoJAlh4hfVVE ,6
6TT3UM1MBSQwQilMAteDvJ ,6
0WZVGXO8FYpK8v1IDxlOyE ,17
6BUhaCvC3VG4HZwyNLRhWm ,6
12pH5ZrPApPNNnicTWvUiV ,13
5gMEzKUJhO4enA5Qdib17W ,6
2WaA5bVXcIqqpz9j0gd7qK ,20
6FZQH0HlMULVggaqjyQBqT ,22
3tQJXZX51aJg8AIfMoG3eK ,29
2aYLOpIlupT4Uw1cuuBp6S ,34
6RnkFd8Fqqgk1Uni8RgqCQ ,17
6ZHvzEdmTqGQyH2svHKGQV ,7
4ZJjf1jKxiHTcBnF7K6TLW ,25
6h5PAsRni4IRlxWr6uDPTP ,17
2P4OICZRVAQcYAV2JReRfj ,6
6m97Mu089F0rYcvggzwS2W ,22
3UN6cIn3VIyg0z1LCuFSum ,34
1tNxprI7wf87blRuXUyEvC ,6
1A8j067qyiNwQnZT0bzUpZ ,38
5xzzxWj8a1YBbNZhNLqWuQ ,33
5oAgI7Pzg6vxuKrfapg3Pi ,15
12mGwph2YzDIlChtq3EdXP ,34
3hENlPbIlUZXQ3MiosF87Q ,24
4bCknugxY9wnPAEiXaCIDL ,25
4xb9QyXLxg1xt4jilcy5fl ,19
1HrMWH5GUdK6Yi94rbANJA ,25
0vbtURX4qv1l7besfwmnD8 ,29
7cCRHUmSOHO8XcRuRy0vug ,34
5eNowDwlrNtlh7yfg8yHrM ,34
2zDCZ8jY4kjuUZbVROHaZj ,6
5o0eUxrcE7B7htlnRRZoWF ,24
7gHs73wELdeycvS48JfIos ,25
4ua0IepBEISCWwF8dTJvcU ,4
5M9jOReAKGZ2AttVefFjTY ,34
2Q7DRtNo4Hc5AjmV0Xx8mf ,38
6iC7vapdKp0XlKhxOkp8QJ ,34
0hX6diLVZmmeYVp2lTHe5t ,34
6Bz6Rsp8GyeK4yL7APYYX3 ,25
4Dg0FSovv3n8IBS9QMezTp ,4
1Q4jb2UjtWUDUojHsB8mLY ,34
5YN4wJpqPGNO91l7HQeVBw ,36
4F4kA4FNEzyEX7QxbZr8Ko ,6
0azC730Exh71aQlOt9Zj3y ,6
1BltsyC5W3SAABdxyrDXwi ,34
15MTd64KUMG7CF6mOyovsQ ,6
6wPMapHawG4uns1R3vHzUG ,29
0PCRR19Pf4iiuvSrPxtQ0x ,22
01XFgRZfZI7oBagNf1Loml ,34
6se3BJKbSo1U8CYppk9S59 ,25
33GH1sHrpx85rk0utdzx04 ,38
6IqGa8LMTKiupsEbLJEj0m ,22
5il1xa8cXQe08XYtSPQWPu ,29
3Ag5jQdL5iSKYc4WDGSBWg ,34
0gghrKNa8fCJHRemB0MKdG ,6
15ccEhr9NN3Blmdr0hQwj9 ,17
6ToupFpZbiTiRGEF2vVuzU ,22
30pVSKdzBpZ9Np4Y2bJbFM ,25
3vv9phIu6Y1vX3jcqaGz5Z ,4
2uMbCJ8lxF7hqpQUaeo42D ,38
7ef4DlsgrMEH11cDZd32M6 ,29
2AUHVjR5lhg6GcztbGvRkc ,20
4wejqH3DP6eiIqi6t3DWqJ ,6
4eCtSqeY0LGlfN4fftmCyu ,20
6FzjJPwf5JzzFOei7h6Qrp ,25
3VGCxo3ojR9PJQ81IqCE3p ,6
3AUW7mAGx1BICBWqsuFgh4 ,19
5Xc74Dn1ZKH6H8XaVGOHXG ,38
7cVaJvsIIcgzSdH204p2CX ,22
0kdVIAjTAkAFo7dYdciDU1 ,3
0bnQsGWNl2LLU2U6G86fdq ,4
4l6CWRDyGu7mw3UEXXUtls ,34
0OpcI3rARLsNWgVbPdwHD9 ,38
6JyuJFedEvPmdWQW0PkbGJ ,19
7pZ00FeIkpuzHskuDWQnU5 ,6
2eZfqxfSm1Lxm1CQBrGQJN ,25
7M2t0mMSjLJSweu8BwrY2R ,22
03EuhmMsEHVFI9ytainStU ,17
2fBrA1nneKAnAnVbU5hZHC ,6
2QXswpefnARvKu8AJQlzrW ,20
6F3rgQfSns1slUnMfHXjOA ,6
5QewRG7VkZtBkAxWT5prZq ,17
2YkTyWzDqGXrrTSngjzx8E ,16
5ABDsQEkVZ1ECGPGQl6Yfr ,28
5vM66adOPgF7mLq2nWWQjb ,28
68PDydciw4W2e16wCbr9tv ,29
5RugEn59RTnWE4IM4uBaC9 ,17
4UZifG6wVTl3dFIeHKLi8y ,19
33yAEqzKXexYM3WlOYtTfQ ,19
280IoUie2Q7MtnIDEyQD4m ,34
4iSA8yUf946Qf8LImGoZka ,31
3nOMGGeQppHhfrkQ65VLVQ ,29
66hayvUbTotekKU3H4ta1f ,17
6ZpR2XFuQJSHAQwg9495KZ ,18
3UgSQu6WwrXfKKDq019IHE ,30
3hL4XmNfqWcqngSYaMgFR6 ,28
4wkQmYpAaMe41Rc3sYZ7Vz ,38
6CzFN8d3lmz8zBu2BRJZQA ,22
1ivuWgxFQb2xzxVNSlB1hF ,34
78wsBqsglpf22jchAd0499 ,7
6UAgnw2w3AVwLg1p7sE7v4 ,6
285HeuLxsngjFn4GGegGNm ,4
3kJRBUfW9qhYkWnlIBFAMw ,19
3Gk09A3Zs7DWLLjSgZVgPz ,19
483XiZ5o13Cc1zoWV7jGml ,20
59yxjfkqhOPacjiolBHQDC ,4
0YHO4FoviUi3v4q5d81bS1 ,29
5H4fXPTFSpkNWsFT6RrmYY ,6
2oLHCRkAXnKwLbDasAkRca ,6
5nwcPl5fG6Rx1IWPsaUJI9 ,19
6vPJvkEuWZPcv58NnQ3dBR ,34
0KDL16tQg3I1fghNWTugT1 ,38
06SRujzT9gBF5j03ksmxpD ,25
1OLMPbJHx20jksmvTftHj3 ,19
0YC3WfFZkZBpUeaHt4Eggk ,38
4cpxZgBaSoe9qy0P93Rfed ,20
2sqGeBzroZlz9d0AZgoQ3B ,6
40dweDLovf20EbZCq1Kwj1 ,36
4laQsFet1RYCuOk9cOyUA5 ,6
3ijGepiKtkSoRU0FmB7XLN ,7
4yAZsWoI8gCV0BNexLDdpk ,31
5czjqNKeKd6OXtcAPbk0q3 ,22
1SJWKuVWzg2mXY6dMp9Rsp ,6
5i7fZq3chLyCHo3VeB6goD ,33
1HTh4meXIkX5JHVYs8DQ6r ,34
68hBXAx8ScSjmCGJEe65AZ ,33
6c9EGVj5CaOeoKd9ecMW1U ,3
36HA2woC1glnLa4vqWY3IC ,19
1CcS1yrulOFPXYk7NVKAm2 ,28
5q8oybjZelukF4h0CzSUN9 ,6
7pqgMEKsDMOHUdFQ7n0N9K ,17
5je1EimWTwYw2p8XVym99q ,17
5f6igUw1asUL4AGXSvgTW8 ,17
0pjMTISKHTJkogN1BPZxaC ,38
54ZPmGE1uOG9IYoUBSRSp7 ,4
6r7FXNO57mlZCBY6PXcZZT ,38
0bbM9yJYKSi8PSubMQaUYu ,33
0qfrk2Wa53HcBusHfkgrZN ,17
2ZeTpxUpIHDdrRZdD8Vlh9 ,22
6tILPhQVbtBIQ8XmtbPwKC ,4
2bjweVDsMtSvyDFpQ6JnBa ,25
2FQgmygHetc4SPApVDmj3G ,15
1pVGxCqER1pmuVboZT1mrf ,6
0t5AAineLuUCFbeTjZxvhs ,19
4Whe2TvDChfqpno4dn0s4B ,17
4Jp79uh7FDCzkSEr88zdjm ,17
6rmtT7Y8cH7NpvovoPiV6k ,34
4IsHMzDbRE8q5Z4ALsQj3o ,9
26typrg2qGx4cTUgG3CAH5 ,6
6dorGUM2FmYewXKxmgwoU6 ,25
1w2DvboqPHfVTchsF2RyHa ,34
01xomkbR64TmEOlc0Mj70u ,34
0ve87c2oHYaqkEUoj8V80y ,1
2EpS5TgdngSISM63rhBsnK ,25
52vXuhrxEvItHAu7HNZPdR ,29
5AWMbJ60z0NmztJ1Edl00K ,34
73AA7MGpI602u0T9SyL6uu ,1
4Ir9AFLOMPgb8IJ38WbEIp ,34
12jwRjAvSC7X5rlRavfQfw ,25
4UGs5XWipNIYrtU7C8eyRn ,6
3b04hRJTrwYdRgJLs7Jmqp ,38
6ATBJZYmxRseWgxPWvaXb5 ,29
61zjO4oHZ36Qi4D4rsL0TD ,34
0dhQyLtwFZQO5gZVy3EyMo ,17
1X605B9VFFY5UVLuC13vmy ,17
6i8w8Zdud22ehgJrrzqIVi ,29
5YvJThYoTv5llA1MQ1g2en ,20
1xN7BpTAWnZkuSLOtRP6Qc ,6
3Ng3o442KePLsUOPwql6W7 ,6
50KpFQGkbS6MIv8wvjHWoj ,19
2CbnFsuiRa0TKe0eUAedT0 ,6
6asby5715E9yd1qDPRLsVX ,30
0fTHMT2hHppGd9Qer2yb3V ,16
2Q9F3D53QeclwbsY24cuxO ,18
53mh7POQqTXj2Cfh7phP5b ,1
0t6o8h8UnKIxGAzHXH1QKf ,22
1aBuLJB8U50dTPHlMqdiQt ,7
4bsF2ZJgmq2JiDfyIV3CaX ,30
4G2xz6VoK77bXvZePb9wAZ ,30
2DgEu9u8LwEdR4a2Zobyna ,30
11ZQDGsvYVBHPGpJFjZs8J ,21
0lnWrOs1tF6D4ZKx40CUhk ,36
29rrJBtcsOk3IjLfe5YUHI ,36
2EiazSYyCSlBEKED2EvysD ,7
3MrPNgiSTovqLKFe7Q9sQd ,3
2vS0nfiXuEfuRObGn7t6gJ ,16
2tFz1IpD2FyRS4PvJw5HrG ,18
66M7oC2H5oWI5RCEH1eSLG ,16
6tW3U7obAotfcyPruXdpM4 ,18
7dWYzVDxFBbUrvACgbx5Xt ,16
3O3k2XRwEp2yqCCE8JFyG4 ,16
3Nwxgwe88pKBAtw6gxf8JX ,22
53TFvcQoCYaGytR1HezNlL ,19
7Jd26bbcPQI3D6B3BKgKtD ,31
3OG0bKPHVgov24bf3UXZRh ,16
68u0tAIFm5VOaI8GIf4C9Z ,34
6tC2iHfUlzB2W4ntXXL2BH ,28
3NKLPcvDM0pefpLNcmui2W ,31
6ahUPTF7toxgvv61nIAlNX ,19
7rvkrfMUtA4k5KRRfREkFy ,17
6HRa9FtX8ifjQmA3XFBXan ,18
35CAmvWbJWztW9Hia8NgUo ,17
6Jk3l5NQAi0c5Cps8OB3wi ,19
77MSvujkuLdqDHEtp6I4fC ,3
0ls4rkMr4cRUc2RxBObnU9 ,17
5bn1VH6Xhq67N4h38mfxcl ,36
4iyIzh73y5AKsFxxewX7TS ,32
5HJ4yYnf81RoyqvGvYQKv5 ,30
2AWznsGrutuvmbvGPNtREy ,25
6fzwardfFs6sVfNA5R1ypt ,36
3568o6514xWX3KfA7tUYPY ,3
6riqU6hSr9SLMkYLyo5Oae ,21
1haHZa75ytryLGUOtHiGl5 ,24
2Wv7ETWvaAmsQT2hk0Hk76 ,1
0t0F3Qyt3kKFU7rGxKa02t ,39
63yKj3bpZUCWcJ4Xh6Ygl1 ,8
0OKMUpT5jHO3g5MePDoDXr ,20
4mSa4FTQnnlrSMkbHUdo7B ,39
2wIOKiZfp8h9ROw3eBAfcc ,8
028ARUhVE9NpsVPX8V1WWy ,39
0ee3Dr3rH7NSxOVcmlbsHJ ,1
5UDdz40BW59qquk43Ymjrx ,30
1YAXrOLk7EGfv1tlSnGOqi ,38
4snbdgmZZH2Nqt3aIp5DqF ,38
0bJ4nQojefjNpeuZNkiLrX ,38
5nr9S1hI8LHEh6jCkgtxLi ,1
4iI2N6gFBHWoV99d9q0clR ,16
2jPPgh86mHf4bpOEImL43D ,29
0jlpgMdHL9Ar7CXlePtaql ,20
2oU3L7aXP2ohVQBWMN71H9 ,8
5WUAZZPnLetCOjdgTaHnLp ,1
6jNKJ3tW2MOApL3cYMSj4L ,24
2TF9pM5gfqgtrKHMYOKxPd ,24
2C7V873vI6fomP10lVwcfm ,1
7FILn9Akg2468HPNsRZCkq ,24
4aCsgwFhbZ8CmYAotK7W2B ,1
3CCm37PRX6o0SAzgzR2WiD ,4
36aH0Y3Zy5jCRpVLvbXBL7 ,18
34zWZOSpU2V1ab0PiZCcv4 ,24
0czsQ1YOT71kdVfyFoTy3U ,7
0fzHYp3K1F1JKyQJM3Xy21 ,8
3zyzxwicHmLEX19tqcmGGn ,1
389R9arpxdfl0JA450Qn9m ,39
0fF0HtZGSXZgGrC6b7Pq4I ,33
55qkCsBJydM5I87yfYsIsv ,39
4jUgVrUXUs4rSTAPJZUpEO ,1
7GUdxwA5wqhkJI5QaFynFn ,26
5amegohd848qo6e5BBNJMw ,30
4lrwg5ZBwcyRQ92seMGhIf ,29
7cfILJJHW9ZSkbM2ywLhiN ,1
6UP58GoB80kzAX6eowFj3M ,39
04cCYxaUC2LObYVTGlRYBX ,8
7056gVvC7P3PpltHgippd2 ,4
44Oy8VNAjajn6zT2BRUxzy ,9
74jDDWXiT7pPEjL7mBYrs3 ,1
4avroLEAQBpzWSKqx2xCme ,30
5uPYEStMW3KsXnnLV7iCTw ,38
5kHSFEtrXMjXnqSrgdg4bx ,24
3cnvTMZRhkbzea0KC4Y4We ,29
5KYdwJCvwGsAeTwUJn8ZIe ,29
7ouKT7R4BgwvAtoyzR8gCc ,1
2VFyBA1wpU5a4KgZayr1rK ,1
3Ni6vR9yGUnVy7fRFwpVfE ,34
10McHNtBiND3fSJMuLqJql ,24
2ndv4sCWLXakWkpagG2CqH ,1
4mPd1gJhgcYFRSJyoYAxE8 ,29
18GLelA5vVdzd9X7WGPmJ8 ,1
6O4FoKdYi42CFjfd0MM04n ,20
4fs7A0HgWe9guaNh3jPBFz ,39
466HPqJP2wrgOyI222XvPs ,24
069XwdkglfN94CvwUZvBxv ,24
0R7DSnSibvuE4PEHqUayqf ,29
5YJ4BVvTFmVCxUyhKejHfR ,38
5clFSlfkCRlhnH1cAQjSBi ,4
1MfqPCs3Y722VK6zkWZ98Z ,1
5UGqDsy1rti7uJAH64Kcpv ,29
6sfBQReZH9v9tYSs82Xt1O ,24
3gvGnkmg8zVZdBAx4B7Cvq ,29
4JOcMuy5myeEaNCKlu5j19 ,6
3Hi2DWIdJ73D9L96KHGtEM ,18
2KtNeULMaw8sFkr8w13WWB ,20
0Q7ZM15J0cJA9rd7pQYdRq ,38
0AAl3LtvIhEilWXZmYHeh5 ,18
43yyvWNjl3yWpghcrxZYkr ,29
4CHidytAncHtKGpPPlKxaJ ,30
4uJSxi5beZ9GSzq5OKH09h ,16
6DxS2ZRl8G3EagHkovYXA2 ,29
6G4U9avyBNEfP0fAIduev3 ,30
1xEBxyr5QI0uvIoRa3WPi4 ,20
6viC2tfK0mf86pcqxIoUOG ,29
5oQDYIpN3ieXNHwXAr8TXf ,1
4HNlRF6Nux7jU68kTpX7CP ,24
0BenZn1xELuxhb7Pjwyjxv ,31
2PUbdd0s68EfVKlBCUW9Vq ,4
2RFDO2apMKOOytAWsNHmyH ,20
2Ob4mHihtOGbx6jnCredFX ,7
6ksWMnPcHNyNoNf3y1BQCO ,33
5RCcvZz5i0rckjbCTSPL1s ,38
4nNeRNXmdZWfw3IjAnITZR ,33
3njYteZvn759aNUXMCxiRX ,4
0S0TLhH8s2bMyRt2GXdkAP ,18
48NXpYRuvv9izul4oXhqS9 ,38
5lSASgj3h5dWTK7pr4vkBq ,1
3syMVJoaLhRKAw9r9ZB9qD ,1
3XaWuYsTtnkzCSBr0RmROc ,38
3fNnPoIaVT16aLZnswQdCV ,7
2Eg6dOam7cAe5turf2bnCg ,29
1ji6mY9Gv7dO48rohMIr6p ,1
0O21yXz2ywoj4NIIGi38UP ,29
2mIhnz6uEyGqXDaYUtr87x ,7
4ObjArCiona7v0xbZ83rUZ ,30
0cpzO8YjhyR8JfLzfm5cOr ,34
1q8NdCAQ9QUjpYiqzdd3mv ,19
5BB5zjzCzo9M3uOKzhiXZB ,4
2iHr1co9ElgzHredwMNKOy ,38
2WHctubxf8LzrGr62cLz3d ,29
0vnzk4L0JyMODSqLp3pHwo ,29
7mPwkbaoiQ5bf8FPbRJzUr ,7
1Kgyx7NLtzsa3gWV1efGHu ,29
5kGGEaHEzrtqC4UJr8LiVR ,29
3QLApyuGYQdSQZTmBXFaSt ,29
49vwUeeauJgEQxDViXA01C ,29
3Kemg5QPEhEjOiWUFrTkXX ,29
26RZ3DhnVlytdG6N1oxW1E ,1
2cOLPCuhMrTzrErYHwVFAj ,24
5I0u5YHYvA6fQZstVCFwqC ,20
0tDSgSmZsbxCkdkfUPjg59 ,33
45IOnEpVUdxWUZFqpZ7Xvz ,1
5IbxKO5UfeWkkS9EeOLPul ,30
1Z4IqxukC6Yuer0nK7rC2R ,34
1dNTcbUtbU3wRxKBCno6bd ,4
1pLCpA1RN8avJxSD3ZCwhj ,29
3nCFiwtuVqVJmnSasApvr3 ,7
6l1DuBpGWcDqj3tl80MfVQ ,17
2oeyvFG0mFFDHUxhPVObNk ,20
5nR0AuLqlOHoHZ7fehUYuF ,17
3UnbRNCJlDzSKz5Yq0dIOs ,1
388YhDYxPvaDIZQHWqpB4E ,38
6ODIW5KyJKtXY2rOuXv9WW ,24
4VKI2yBkCE4mWhFBwZp0LU ,29
32SmDHzbqYRAhX9Jq4gDnT ,29
6NoFVCCFpjWsHVYvinUeZG ,20
2qq5HTgeJTLL9oY7b4X16y ,7
1eoAytqST4MVGz4xdTDqPj ,20
4YAcCjGlRfpcFLyxiI54K7 ,1
16KDdey3vnSBWwqUZoe1cT ,20
4s7DK08ZqqU5EnjvQ6Vlle ,16
3E2jVBZU7fjRNB0m3PrrhF ,33
7syG2WcnpcoJvxSZT9VbAa ,38
534weu3DIwV9UELLTGanOC ,29
5gflgO9EPbIBf16n5TKnQS ,24
5RqdUkvsV4BOXpFd5zbXFt ,38
1kQqiC1rS1FiuVpeBKN0QN ,20
4cyYC67XY3weSVmSLdKLP8 ,18
4h4aAvqiftNLS5XeookGx1 ,29
3tI4duDhHmmz1Sp7RX0Jbq ,7
2vWWy37CDlDlfPipzb4iIX ,33
4kPatgCcFF7kVsdMUG21O8 ,29
54qJreodUijhQWqnsJDI8Q ,6
4kAtRwNRLMKuoCbxMSxUGI ,24
4mM90OUhSN79RRKT0qv4dY ,20
76tsb1MlePUaN0Y3R8w0KO ,4
5rhdmtFyYixhT2XZPjzcGb ,29
6GQOMY2lGQtQlvkBPeeyAf ,29
5RTrYNpnTgBHX9SVXMpzoj ,17
04uA3BJ1Rj8DBKkpKCABJx ,38
5XxOOXTiDicBrQXv0PAAH6 ,33
2BrfJdTXohQRtWBKsBTIp0 ,6
09QZbXkrHRww7Epv7qSnL0 ,29
5JXopnXnBeEH4eiiFvhMSc ,33
6g8su55d5ZpbMw01J7YrgE ,38
3phGZ5oFBLaEluf23rcvVJ ,16
2MrP2Sv5Zbj1qckTKD1pVn ,29
10bbgurV9w05vJVGAX9jYq ,29
1JV7GONwi6qMLb9J7kcSTV ,38
4KDInmaLE3gg13xXfGFT49 ,19
7Fmf6fTY42XwGIgQQR69CU ,38
3J6vrRMz6EfwH2sgYiyNhc ,4
5mVcyopMGY8dSpN1ZyaBUD ,4
15PxHZffHMndHQjmzYuGUv ,38
7d05Cx72W1WsWUw7MAD7ia ,29
5pOu3vSiKrEmj65N1CWqOI ,38
34hqsdmzodHbk50EnoSefY ,13
1EhM7nYYRpH2kzPdlnEpHa ,20
5SgN4mSGVEZ8TZQ5YSsKKb ,29
3bNRq6LJ3n1lp1A7qrrWK6 ,19
5A2fkyeIbRqwXGkIdadL5q ,18
52xtApt0X5IZpV88lcSnnf ,1
3tCdDVn9yseorLuljdFugA ,29
4n4CBlQVxxnU0MHGO5Mqv3 ,30
3OoW4gemvF4r5OjKpRaGwD ,29
7rbtNjuh56l71xV7Uowf50 ,20
1HPzBInBPVJfSUDNLsTGGn ,7
4BxzNZpcm1j3JczZzGNe2k ,33
6iFgpfqV152RVIXSNfQuhj ,24
4euqcj46E0OZBiz0NjR4mO ,1
33y08bwbpU8Fn8KzBm5lAy ,19
0dA58RZci59FbrNbNbhGJj ,31
0qtmSv1LAqAD63ApakCUuz ,7
09qIdioXLJPGXAM9zsy20v ,7
4Zil8ro7fhQGVYXl2YYkO2 ,24
1810h6qkazO0NWahk1TyTy ,24
6VZNYWQcBxWL3EPFNv4Rh2 ,29
0tB2dzzJ5erH6na8fQbMix ,29
4UxD6L5uah5Dvzs5kQwThG ,1
4oYN44rloSqxabqrSgIani ,20
3iRMZq3iIaIBW5bH4VgWtM ,29
4jdwQISB7rhP1EO4JiwnJF ,24
20Zj7TB00BDSp7KLUJaEvU ,33
18D5YCbcyUdGZHDuopbFcA ,4
6Gap7FCzt3a8Su8HzW76I4 ,25
4p7NHxROYGVe6wcotaS9CL ,33
6eyrEbsUwKUPXNxv6FuCqv ,33
6X8pDrhv1pnurPSNUyizR2 ,38
17hJfrsR2guWLnZeN6mTw1 ,38
7000lIDeQQURNIsLINOYZo ,4
1BvoLDKmotg5dqfVW8y8KR ,38
2kGnzHH1Q6YaxjNylz68CM ,1
3AiSzVa7e1thtKKnJfs03I ,4
6hWW4e5GeZpppndu1IwKzR ,30
4HTzn2qQZ7UqHtw1OsB8wc ,29
5IwQDEowt17f9BaKWGq7JH ,7
5c9CsmVAhOQ5jQKwmNd5fk ,20
4UPeS038Mxup1H4bl0PsS8 ,16
46DW3fyWuL4VZfEwnyWjXg ,1
6ON9AeWrNPTajo68rtgz8D ,18
2RQnsXfNDcg2CvlSRSxJi9 ,29
1XMflaah8kpeECqmqGwfe1 ,4
5mmh6YyxJeS34vAe4M447R ,38
2OikDCslmF1Y04Szgbc8Hl ,38
0kwaKhIcaezQuShga1djFA ,20
0m2CS9McLcfM6UNtUBagyn ,29
5IhmIlLgSpp9GtztqrTP2v ,38
4zK05ecddIq3vfd08Aqi8y ,4
5MKnA9nLv9kfB6Dnxqf5Oa ,29
3BYUW3fviY5RZyNzZhnLO1 ,1
6klAm7Z2oR2FM7lozc7agF ,30
27ALar3f8xkLfXOrKAzDkg ,7
1FTTvjvgX2Qd9ZJqo36m1C ,1
7EgzelA4pKViZdaWfY7Zjf ,20
48FsqSKpgoZZFr6aS1IDK5 ,38
6vakABC8veui722qtIXy18 ,20
3z3xLDfgUtO1wL6lt3Omk3 ,20
3Wd4Yl2TjjTxkvlJCHWvB9 ,4
7iaBCftpUSjnBERFcyQxO9 ,29
1NrKLroOjLcSXtlq8twPrc ,29
2fxmV4oZNFCZGXgJ8tN9Jf ,29
40AGTob7V8pCDvvXERrCu3 ,29
0bwYBDMo3fD6OsNczAv9tm ,29
25cPUTGr9amjoO7cNrYFT0 ,4
3hkvdWmg96e8wEemc9Cm3p ,7
61BqBI1qfCqN0Am0asCWmx ,38
644Kky1J5BsAX9zUxziIsX ,20
5ZEh7PjppT52nuO7HA9eDI ,38
6vbBeine7SvXpvLOcQUEWF ,33
2yIt5SGOZCHE2PuzcXfOof ,7
1ITZAfqLxTVmc8873wdWUG ,4
7zK02QSoQlMO0RAVqN0CI7 ,29
1pWAxwbITR6lG3kuwyWrGf ,33
2jStpYzz9JMcaKZwSWQoun ,1
55kYRn7VFOM5eZ6c4kkk4s ,19
2bt0uIqZR6u67zunXNKDkn ,20
4fhjhwazrEfayRC7l52TZ0 ,38
4SarxFaP7ObsGVqqztIjTO ,29
3DQLEEsPTaXTKay4QtDbfC ,4
5ui4NzxjntyFHYsB88PIT4 ,1
6qREJ7GPWPd0QQARgNyL98 ,19
2h2BxMOTXrYAApqWQ6ZqTy ,20
7uCZiUZqnKSGBnr3YZTcxA ,38
5tTfhWFI9lt6FE8Emp1U6x ,29
1Mej30kFOYBVtr5fkaLdHx ,38
5hmek3mrSYvfSElBsPNbxo ,0
01cGujYWGF7JchJLSgf6Ta ,3
5faD0zZ9fMa3J5ZN3lIWtp ,36
2l0h4aBFLp9HdoaNdCTlbW ,14
4bAIIhqJeOTDcyeo1GvIMo ,5
5F6ZrWLngDICyjazxM1gNq ,0
0ItAcLSkUiePOmFGun3cSe ,32
3fsOBwBwxBB4j1IFhh3s9V ,3
1SvsK5tkR5R73DOAcsW8wz ,32
7jok5zvxnrQuK2N7psZHyN ,5
2fSYadDsbWMtIVqX7flKIc ,5
6Z2McHf57ikVCiAkWvicg1 ,3
4pFC6tuWErxbO61oFFq3BQ ,15
0dpFb4qv92TE9R00Lq4SAW ,28
3dfO5e6kvudYYQwWiLbBoo ,5
5oIHVkR1P4y277ftTPLpWj ,21
7t5riom6kdqXkb1VzTlAaH ,14
233N4WwgPBme5byY33723f ,28
3sSonVXqDeoEFj2lM7mpYT ,0
2kW45RgvG6cGkyAfq9ZlsZ ,32
5XnyWvKPVgJsVKmUjFbMv3 ,28
4swUCr7TH4vP1WYD8ohygv ,19
3bQoMbPYOvvseHaSOWAQ3Q ,3
5316Jxdg95Bt9VeGuioYuf ,14
7lylZyx3PtBVq9YpioPVMD ,0
7qvTHdpc9qu4TMPur5vs9w ,5
774kFk9YCPyTYR7sSIDqum ,15
4RWI06gvNPqEwnPNcMINK8 ,21
45QRBDrfLXVvJn2VeGPQCn ,25
48zi76YORvpiYO67liH70R ,21
6QzjXmQ1mHNYHrwNurA9vJ ,14
1erRDf98WX0VllciGPYO1H ,28
0a2gTb30JwuM8Gi04u8rNo ,0
